productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText
87247,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/87247_200w.jpg,3,1379,https://cpt.tcgcsv.com/ZVJ,2024-04-11T17:54:58.063,1,47/110,Uncommon,Grass,70,Stage 1,"[1] Sweet Scent 
<br>Remove 2 damage counters from 1 of your Pokemon.","[1G] Quick Attack (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",Rx2,None,0,0.36,0.77,3.84,0.78,,Normal,
87247,Masquerain,Masquerain,https://tcgplayer-cdn.tcgplayer.com/product/87247_200w.jpg,3,1379,https://cpt.tcgcsv.com/ZVJ,2024-04-11T17:54:58.063,1,47/110,Uncommon,Grass,70,Stage 1,"[1] Sweet Scent 
<br>Remove 2 damage counters from 1 of your Pokemon.","[1G] Quick Attack (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",Rx2,None,0,3.8,8.24,8.25,6.06,,Reverse Holofoil,
87258,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87258_200w.jpg,3,1379,https://cpt.tcgcsv.com/bWJ,2025-11-20T01:32:59.36,1,23/110,Rare,Metal,60,Basic,"[1] Feint Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","[1M] Surprise (20) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",Rx2,G-30,1,1.45,2.0,26.24,2.2,26.23,Normal,
87258,Mawile,Mawile,https://tcgplayer-cdn.tcgplayer.com/product/87258_200w.jpg,3,1379,https://cpt.tcgcsv.com/bWJ,2025-11-20T01:32:59.36,1,23/110,Rare,Metal,60,Basic,"[1] Feint Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 10 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.","[1M] Surprise (20) 
<br>Choose 1 card from your opponent's hand without looking.  Look at the card you chose, then have your opponent shuffle that card into his or her deck.",Rx2,G-30,1,8.49,11.37,79.99,27.31,,Reverse Holofoil,
87329,Meowth (Delta Species),Meowth Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87329_200w.jpg,3,1379,https://cpt.tcgcsv.com/CXJ,2025-11-20T01:33:24.767,1,71/110,Common,Darkness Metal,50,Basic,[D] Slash (10),"[1M] Pay Day (10) 
<br>Draw a card.",F,,1,0.6,1.05,5.0,1.03,,Normal,
87329,Meowth (Delta Species),Meowth Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87329_200w.jpg,3,1379,https://cpt.tcgcsv.com/CXJ,2025-11-20T01:33:24.767,1,71/110,Common,Darkness Metal,50,Basic,[D] Slash (10),"[1M] Pay Day (10) 
<br>Draw a card.",F,,1,99.98,195.98,199.99,24.99,,Reverse Holofoil,
87360,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87360_200w.jpg,3,1379,https://cpt.tcgcsv.com/dZJ,2025-11-20T01:33:49.12,1,95/110,Rare,Special Metal Energy,,,,,,,,0.46,0.92,4.0,0.99,,Normal,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87360,Metal Energy (Special),Metal Energy Special,https://tcgplayer-cdn.tcgplayer.com/product/87360_200w.jpg,3,1379,https://cpt.tcgcsv.com/dZJ,2025-11-20T01:33:49.12,1,95/110,Rare,Special Metal Energy,,,,,,,,3.0,5.97,9.03,5.98,,Reverse Holofoil,Damage done by attacks to the Pokemon that Metal Energy is attached to is reduced by 10 (after applying Weakness and Resistance).  Ignore this effect if the Pokemon that Metal Energy is attached to isn't M.  Metal Energy provides M Energy.  (Doesn't count as a basic Energy card.)
87400,Mew,Mew,https://tcgplayer-cdn.tcgplayer.com/product/87400_200w.jpg,3,1379,https://cpt.tcgcsv.com/0-J,2024-04-11T17:54:58.297,1,111/110,Holo Rare,Psychic,50,Basic,"[1P] Super Psywave 
<br>Choose 1 of your opponent's Pokemon.  Count the amount of Energy attached to that Pokemon.  Put that many damage counters on the Pokemon.",,P,,1,148.88,148.88,148.88,171.09,,Holofoil,
87410,Mew ex,Mew ex,https://tcgplayer-cdn.tcgplayer.com/product/87410_200w.jpg,3,1379,https://cpt.tcgcsv.com/d-J,2024-04-11T17:54:58.343,1,100/110,Ultra Rare,Psychic,90,Basic,[2] Super Psy Bolt (30),"[2P] Devo Crush (50) 
<br>You may discard 2 Energy attached to Mew ex.  If you do, you may remove the highest Stage Evolution card from the Defending Pokemon and shuffle that card into your opponent's deck.",Px2,None,1,224.98,363.37,490.59,377.42,,Holofoil,"<b>Poke-POWER</b> Psychic Vision 
<br>Once during your turn<em> (before your attack)</em>, if Mew ex is on your Bench, you may look at your opponent's hand."
87426,Mewtwo (Delta Species),Mewtwo Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87426_200w.jpg,3,1379,https://cpt.tcgcsv.com/x-J,2025-11-11T00:43:10.42,1,24/110,Rare,Lightning,70,Basic,"[1] Psychic Erase 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.","[1LL] Swift (40) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",P,,1,21.62,36.99,113.62,25.57,,Normal,
87426,Mewtwo (Delta Species),Mewtwo Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87426_200w.jpg,3,1379,https://cpt.tcgcsv.com/x-J,2025-11-11T00:43:10.42,1,24/110,Rare,Lightning,70,Basic,"[1] Psychic Erase 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.","[1LL] Swift (40) 
<br>This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies, or any other effects on that Pokemon.",P,,1,238.19,269.09,299.99,152.71,,Reverse Holofoil,
87427,Mewtwo Star,Mewtwo Star,https://tcgplayer-cdn.tcgplayer.com/product/87427_200w.jpg,3,1379,https://cpt.tcgcsv.com/z-J,2024-04-11T17:54:58.5,1,103/110,Ultra Rare,Psychic,80,Basic,"[1] Energy Absorption 
<br>Search your discard pile for an Energy card and attach it to Mewtwo *.","[LPR] Psychic Star (50+) 
<br>If the Defending Pokemon is an Evolved Pokemon, discard all Energy attached to Mewtwo Star and this attack does 50 damage plus 50 more damage.",P,,1,1398.0,1398.0,5000.0,,,Holofoil,
87451,Mightyena ex,Mightyena ex,https://tcgplayer-cdn.tcgplayer.com/product/87451_200w.jpg,3,1379,https://cpt.tcgcsv.com/2_J,2024-04-11T17:54:58.55,1,101/110,Ultra Rare,Darkness,100,Stage 1,[2] Sharp Fang (30),[2D] Hyper Claws (50+),Fx2,P-30,0,28.85,37.34,70.79,55.46,,Holofoil,"<b>Poke-POWER</b> Driving Howl 
<br>Once during your turn <em>(before your attack)</em>, you may choose 1 of the Defending Pokemon and switch it with 1 of your opponent's Benched Pokemon.  Your opponent chooses the Benched Pokemon to switch.  This power can't be used if Mightyena ex is affected by a Special Condition."
87601,Mr. Stone's Project,Mr Stones Project,https://tcgplayer-cdn.tcgplayer.com/product/87601_200w.jpg,3,1379,https://cpt.tcgcsv.com/23K,2024-04-11T17:54:58.613,1,88/110,Uncommon,Supporter,,,,,,,,0.38,0.49,3.0,0.78,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.  Or, search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them into your hand."
87601,Mr. Stone's Project,Mr Stones Project,https://tcgplayer-cdn.tcgplayer.com/product/87601_200w.jpg,3,1379,https://cpt.tcgcsv.com/23K,2024-04-11T17:54:58.613,1,88/110,Uncommon,Supporter,,,,,,,,6.0,9.99,24.61,14.28,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>Search your deck for up to 2 basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.  Or, search your discard pile for up to 2 basic Energy cards, show them to your opponent, and put them into your hand."
87632,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87632_200w.jpg,3,1379,https://cpt.tcgcsv.com/G3K,2024-04-11T17:54:58.66,1,96/110,Rare,Special Energy,,,,,,,,0.91,1.79,7.1,2.17,,Normal,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 Energy at a time.  (Has no effect other than providing Energy.)  Multi Energy provides C Energy when attached to a Pokemon that already has Special Energy cards attached to it."
87632,Multi Energy,Multi Energy,https://tcgplayer-cdn.tcgplayer.com/product/87632_200w.jpg,3,1379,https://cpt.tcgcsv.com/G3K,2024-04-11T17:54:58.66,1,96/110,Rare,Special Energy,,,,,,,,2.75,4.89,5.99,6.55,,Reverse Holofoil,"Attach Multi Energy to 1 of your Pokemon.  While in play, Multi Energy provides every type of Energy but provides only 1 Energy at a time.  (Has no effect other than providing Energy.)  Multi Energy provides C Energy when attached to a Pokemon that already has Special Energy cards attached to it."
87664,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87664_200w.jpg,3,1379,https://cpt.tcgcsv.com/j5K,2024-04-11T17:54:58.74,1,92/110,Common,Item,,,,,,,,0.09,0.3,1.99,0.31,0.27,Normal,"Play Mysterious Fossil as if it were a Basic Pokemon.  While in play, Mysterious Fossil counts as a Colorless Pokemon<em> (as well as a Trainer card).  </em>Mysterious Fossil has no attacks, can't retreat, and can't be Asleep, Confused, Paralyzed, or Poisoned.  If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play."
87664,Mysterious Fossil,Mysterious Fossil,https://tcgplayer-cdn.tcgplayer.com/product/87664_200w.jpg,3,1379,https://cpt.tcgcsv.com/j5K,2024-04-11T17:54:58.74,1,92/110,Common,Item,,,,,,,,1.25,3.35,8.07,4.37,,Reverse Holofoil,"Play Mysterious Fossil as if it were a Basic Pokemon.  While in play, Mysterious Fossil counts as a Colorless Pokemon<em> (as well as a Trainer card).  </em>Mysterious Fossil has no attacks, can't retreat, and can't be Asleep, Confused, Paralyzed, or Poisoned.  If Mysterious Fossil is Knocked Out, it doesn't count as a Knocked Out Pokemon.  <em>(Discard it anyway.)</em> At any time during your turn before your attack, you may discard Mysterious Fossil from play."
87800,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87800_200w.jpg,3,1379,https://cpt.tcgcsv.com/08K,2024-04-11T17:54:58.787,1,25/110,Rare,Fighting,60,Basic,"[1] Supersonic (10)  
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[1F] Rock Slide (20) 
<br>Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Wx2,None,1,0.23,0.62,1.99,0.67,,Normal,
87800,Nosepass,Nosepass,https://tcgplayer-cdn.tcgplayer.com/product/87800_200w.jpg,3,1379,https://cpt.tcgcsv.com/08K,2024-04-11T17:54:58.787,1,25/110,Rare,Fighting,60,Basic,"[1] Supersonic (10)  
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.","[1F] Rock Slide (20) 
<br>Does 10 damage to 2 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Wx2,None,1,5.0,14.7,24.39,4.4,,Reverse Holofoil,
87812,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87812_200w.jpg,3,1379,https://cpt.tcgcsv.com/g8K,2025-11-20T01:34:38.967,1,72/110,Common,Fire,50,Basic,"[1] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.",[1R] Flare (20),W,,1,0.02,0.33,2.99,0.49,0.29,Normal,
87812,Numel,Numel,https://tcgplayer-cdn.tcgplayer.com/product/87812_200w.jpg,3,1379,https://cpt.tcgcsv.com/g8K,2025-11-20T01:34:38.967,1,72/110,Common,Fire,50,Basic,"[1] Singe 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.",[1R] Flare (20),W,,1,3.99,10.0,133.99,3.0,,Reverse Holofoil,
87847,Oddish (Delta Species),Oddish Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87847_200w.jpg,3,1379,https://cpt.tcgcsv.com/Z8K,2024-04-11T17:54:59.127,1,73/110,Common,Water,40,Basic,[1] Tackle (10),"[W] Blot (10) 
<br>Remove 2 damage counters from Oddish.",R,,1,0.32,0.8,13.2,0.83,,Normal,
87847,Oddish (Delta Species),Oddish Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87847_200w.jpg,3,1379,https://cpt.tcgcsv.com/Z8K,2024-04-11T17:54:59.127,1,73/110,Common,Water,40,Basic,[1] Tackle (10),"[W] Blot (10) 
<br>Remove 2 damage counters from Oddish.",R,,1,12.99,15.16,17.33,16.32,,Reverse Holofoil,
87862,Omanyte (Delta Species),Omanyte Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87862_200w.jpg,3,1379,https://cpt.tcgcsv.com/g9K,2025-10-23T19:58:09.43,1,74/110,Common,Psychic,70,Stage 1,"[P] Collect 
<br>Draw 3 cards.","[2] Water Arrow
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",L,,1,0.2,0.6,5.0,0.84,,Normal,
87862,Omanyte (Delta Species),Omanyte Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87862_200w.jpg,3,1379,https://cpt.tcgcsv.com/g9K,2025-10-23T19:58:09.43,1,74/110,Common,Psychic,70,Stage 1,"[P] Collect 
<br>Draw 3 cards.","[2] Water Arrow
<br>Choose 1 of your opponent's Pokemon.  This attack does 20 damage to that Pokemon. <i> (Don't apply Weakness and Resistance for Benched Pokemon.)</i>",L,,1,15.54,17.77,19.99,14.8,,Reverse Holofoil,
87872,Omastar (Delta Species),Omastar Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87872_200w.jpg,3,1379,https://cpt.tcgcsv.com/s9K,2024-04-11T17:54:59.303,1,13/110,Holo Rare,Psychic,110,Stage 2,"[1P] Bind (30)
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2P] Vengeful Spikes (30+) 
<br>Does 30 damage plus 10 more damage for each Omanyte, Omastar, Kabuto, Kabutops, and Kabutops ex in your discard pile.  You can't add more than 60 damage in this way.",L,,2,7.89,15.64,32.94,11.41,,Holofoil,
87872,Omastar (Delta Species),Omastar Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87872_200w.jpg,3,1379,https://cpt.tcgcsv.com/s9K,2024-04-11T17:54:59.303,1,13/110,Holo Rare,Psychic,110,Stage 2,"[1P] Bind (30)
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2P] Vengeful Spikes (30+) 
<br>Does 30 damage plus 10 more damage for each Omanyte, Omastar, Kabuto, Kabutops, and Kabutops ex in your discard pile.  You can't add more than 60 damage in this way.",L,,2,16.0,32.0,33.0,15.29,,Reverse Holofoil,
87989,Persian (Delta Species),Persian Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87989_200w.jpg,3,1379,https://cpt.tcgcsv.com/PcK,2024-04-11T17:54:59.363,1,48/110,Uncommon,Darkness Metal,70,Stage 1,"[1D] Scratch and Draw (30) 
<br>If any Stadium card with Holon in its name is in play, draw 3 cards.","[1M] Deceive 
<br>Your opponent chooses 1 of his or her Pokemon.  Put 4 damage counters on that Pokemon.",F,,0,0.75,2.31,5.0,2.28,,Normal,
87989,Persian (Delta Species),Persian Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/87989_200w.jpg,3,1379,https://cpt.tcgcsv.com/PcK,2024-04-11T17:54:59.363,1,48/110,Uncommon,Darkness Metal,70,Stage 1,"[1D] Scratch and Draw (30) 
<br>If any Stadium card with Holon in its name is in play, draw 3 cards.","[1M] Deceive 
<br>Your opponent chooses 1 of his or her Pokemon.  Put 4 damage counters on that Pokemon.",F,,0,5.13,14.99,89.99,26.87,,Reverse Holofoil,
88001,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/88001_200w.jpg,3,1379,https://cpt.tcgcsv.com/2dK,2025-11-20T01:37:22.733,1,75/110,Common,Fighting,50,Basic,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.",[F] Mud Slap (10),G,,1,0.21,0.47,1.99,0.63,0.26,Normal,
88001,Phanpy,Phanpy,https://tcgplayer-cdn.tcgplayer.com/product/88001_200w.jpg,3,1379,https://cpt.tcgcsv.com/2dK,2025-11-20T01:37:22.733,1,75/110,Common,Fighting,50,Basic,"[1] Yawn 
<br>The Defending Pokemon is now Asleep.",[F] Mud Slap (10),G,,1,33.01,41.01,49.0,11.51,,Reverse Holofoil,
88023,Pichu (Delta Species),Pichu Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88023_200w.jpg,3,1379,https://cpt.tcgcsv.com/tdK,2024-04-11T17:54:59.613,1,76/110,Common,Metal,50,Basic,"[1] Paste 
<br>Search your discard pile for an Energy card and attach it to one of your Pokemon that has Delta Species on its card.",,Fx2,None,1,2.13,3.47,9.99,4.4,,Normal,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn (before your attack), you may put Pikachu from your hand onto Pichu (this counts as evolving Pichu) and remove all damage counters from Pichu."
88023,Pichu (Delta Species),Pichu Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88023_200w.jpg,3,1379,https://cpt.tcgcsv.com/tdK,2024-04-11T17:54:59.613,1,76/110,Common,Metal,50,Basic,"[1] Paste 
<br>Search your discard pile for an Energy card and attach it to one of your Pokemon that has Delta Species on its card.",,Fx2,None,1,32.69,32.7,34.99,35.86,,Reverse Holofoil,"<b>Poke-POWER</b> Baby Evolution 
<br>Once during your turn (before your attack), you may put Pikachu from your hand onto Pichu (this counts as evolving Pichu) and remove all damage counters from Pichu."
88036,Pidgeot (Delta Species),Pidgeot Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88036_200w.jpg,3,1379,https://cpt.tcgcsv.com/LdK,2024-04-11T17:54:59.69,1,14/110,Holo Rare,Lightning Metal,100,Stage 2,"[1LM] Rotating Claws (50)
<br>You may discard an Energy card attached to Pidgeot.  If you do, search your discard pile for an Energy card (excluding the one you discarded) and attach it to Pidgeot.",,L,F,1,17.0,23.31,50.7,28.14,,Holofoil,"<b>Poke-BODY</b> Delta Reverse  
<br>As long as Pidgeot has any Holon Energy cards attached to it, each player's Pokemon <em>(excluding Pokemon that has Delta Species on its card)</em> can't use any Poke-Powers."
88036,Pidgeot (Delta Species),Pidgeot Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88036_200w.jpg,3,1379,https://cpt.tcgcsv.com/LdK,2024-04-11T17:54:59.69,1,14/110,Holo Rare,Lightning Metal,100,Stage 2,"[1LM] Rotating Claws (50)
<br>You may discard an Energy card attached to Pidgeot.  If you do, search your discard pile for an Energy card (excluding the one you discarded) and attach it to Pidgeot.",,L,F,1,37.59,46.34,59.99,56.5,,Reverse Holofoil,"<b>Poke-BODY</b> Delta Reverse  
<br>As long as Pidgeot has any Holon Energy cards attached to it, each player's Pokemon <em>(excluding Pokemon that has Delta Species on its card)</em> can't use any Poke-Powers."
88044,Pidgeotto (Delta Species),Pidgeotto Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88044_200w.jpg,3,1379,https://cpt.tcgcsv.com/VdK,2024-04-11T17:54:59.783,1,49/110,Uncommon,Lightning,70,Stage 1,"[1L] Whirlwind (30)
<br> Your opponent switches the Defending Pokemon with 1of his or her Benched Pokemon.",,L,F,1,1.0,2.21,5.0,2.56,,Normal,
88044,Pidgeotto (Delta Species),Pidgeotto Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88044_200w.jpg,3,1379,https://cpt.tcgcsv.com/VdK,2024-04-11T17:54:59.783,1,49/110,Uncommon,Lightning,70,Stage 1,"[1L] Whirlwind (30)
<br> Your opponent switches the Defending Pokemon with 1of his or her Benched Pokemon.",,L,F,1,49.0,49.0,49.0,18.75,,Reverse Holofoil,
88053,Pidgey (Delta Species),Pidgey Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88053_200w.jpg,3,1379,https://cpt.tcgcsv.com/5fK,2024-04-11T17:54:59.88,1,77/110,Common,Lightning,40,Basic,[1] Wing Attack (10),,L,F,1,0.44,0.76,1.99,0.91,,Normal,
88053,Pidgey (Delta Species),Pidgey Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88053_200w.jpg,3,1379,https://cpt.tcgcsv.com/5fK,2024-04-11T17:54:59.88,1,77/110,Common,Lightning,40,Basic,[1] Wing Attack (10),,L,F,1,16.0,20.15,35.78,27.9,,Reverse Holofoil,
88082,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88082_200w.jpg,3,1379,https://cpt.tcgcsv.com/GfK,2025-11-20T01:37:59.97,1,78/110,Common,Lightning,50,Basic,"[1] Thunder Wave 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[1L] Quick Attack (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",Fx2,None,1,2.0,3.7,24.99,4.43,24.99,Normal,
88082,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88082_200w.jpg,3,1379,https://cpt.tcgcsv.com/GfK,2025-11-20T01:37:59.97,1,78/110,Common,Lightning,50,Basic,"[1] Thunder Wave 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[1L] Quick Attack (20+) 
<br>Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.",Fx2,None,1,75.0,77.49,100.0,67.47,,Reverse Holofoil,
88108,Pikachu (Delta Species),Pikachu Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88108_200w.jpg,3,1379,https://cpt.tcgcsv.com/bgK,2025-11-20T01:38:40.67,1,79/110,Common,Metal,50,Basic,[1] Tail Whap (10),"[2M] Steel Headbutt (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",F,,1,4.18,5.0,6.78,6.46,,Normal,
88108,Pikachu (Delta Species),Pikachu Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88108_200w.jpg,3,1379,https://cpt.tcgcsv.com/bgK,2025-11-20T01:38:40.67,1,79/110,Common,Metal,50,Basic,[1] Tail Whap (10),"[2M] Steel Headbutt (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 10 more damage.",F,,1,69.99,139.95,199.99,108.1,,Reverse Holofoil,
88111,Pikachu Star,Pikachu Star,https://tcgplayer-cdn.tcgplayer.com/product/88111_200w.jpg,3,1379,https://cpt.tcgcsv.com/fgK,2024-04-11T17:55:00.497,1,104/110,Ultra Rare,Lightning,60,Basic,"[1] Thundershock (10)
<br> Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.","[2] Spring Back (20+)
<br> If your opponent has only 1 Prize card left, this attack does 20 damage plus 50 more damage.",F,,1,5500.0,6248.92,6997.84,1999.98,,Holofoil,
88298,Poochyena,Poochyena,https://tcgplayer-cdn.tcgplayer.com/product/88298_200w.jpg,3,1379,https://cpt.tcgcsv.com/-kK,2024-04-11T17:55:00.623,1,80/110,Common,Darkness,40,Basic,"[1] Paralyzing Gaze  
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Smash Kick (20),Fx2,P-30,1,0.14,0.4,3.0,0.46,,Normal,
88298,Poochyena,Poochyena,https://tcgplayer-cdn.tcgplayer.com/product/88298_200w.jpg,3,1379,https://cpt.tcgcsv.com/-kK,2024-04-11T17:55:00.623,1,80/110,Common,Darkness,40,Basic,"[1] Paralyzing Gaze  
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",[2] Smash Kick (20),Fx2,P-30,1,3.99,6.99,9.99,6.81,,Reverse Holofoil,
88367,Primeape (Delta Species),Primeape Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88367_200w.jpg,3,1379,https://cpt.tcgcsv.com/mmK,2024-04-11T17:55:00.863,1,50/110,Uncommon,Fire,70,Stage 1,"[1R] Wreck (30+) 
<br>If there is any Stadium card in play, this attack does 30 damage plus 30 more damage.  Discard that Stadium card.","[2R] Flames of Rage (10+) 
<br>Discard 2 Energy attached to Primeape.  This attack does 10 damage plus 20 more damage for each damage counter on Primeape.",Px2,,0,0.62,1.21,3.42,1.51,,Normal,
88367,Primeape (Delta Species),Primeape Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88367_200w.jpg,3,1379,https://cpt.tcgcsv.com/mmK,2024-04-11T17:55:00.863,1,50/110,Uncommon,Fire,70,Stage 1,"[1R] Wreck (30+) 
<br>If there is any Stadium card in play, this attack does 30 damage plus 30 more damage.  Discard that Stadium card.","[2R] Flames of Rage (10+) 
<br>Discard 2 Energy attached to Primeape.  This attack does 10 damage plus 20 more damage for each damage counter on Primeape.",Px2,,0,33.65,34.32,34.99,26.24,,Reverse Holofoil,
88386,Professor Cozmo's Discovery,Professor Cozmos Discovery,https://tcgplayer-cdn.tcgplayer.com/product/88386_200w.jpg,3,1379,https://cpt.tcgcsv.com/LmK,2024-04-11T17:55:00.94,1,89/110,Uncommon,Supporter,,,,,,,,0.07,0.37,1.99,0.62,0.31,Normal,"You can play only one supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
Flip a coin.  If heads, draw the bottom 3 cards of your deck.  If tails, draw the top 2 cards of your deck."
88386,Professor Cozmo's Discovery,Professor Cozmos Discovery,https://tcgplayer-cdn.tcgplayer.com/product/88386_200w.jpg,3,1379,https://cpt.tcgcsv.com/LmK,2024-04-11T17:55:00.94,1,89/110,Uncommon,Supporter,,,,,,,,1.55,6.36,10.79,6.47,,Reverse Holofoil,"You can play only one supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.
<br>
<br>
Flip a coin.  If heads, draw the bottom 3 cards of your deck.  If tails, draw the top 2 cards of your deck."
88421,Psychic Energy,Psychic Energy,https://tcgplayer-cdn.tcgplayer.com/product/88421_200w.jpg,3,1379,https://cpt.tcgcsv.com/rnK,2024-04-11T17:55:01.057,1,109/110,Holo Rare,Basic Energy,,,,,,,,4.49,9.34,64.2,9.51,7.89,Holofoil,
88443,Psyduck (Delta Species),Psyduck Delta Species,https://tcgplayer-cdn.tcgplayer.com/product/88443_200w.jpg,3,1379,https://cpt.tcgcsv.com/TnK,2024-04-11T17:55:01.533,1,81/110,Common,Lightning,50,Basic,[1] Scratch (10),"[L] Disable 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",Lx2,None,1,5.0,8.13,10.0,8.92,,Normal,
