productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
90086,Twins,Twins,https://tcgplayer-cdn.tcgplayer.com/product/90086_200w.jpg,3,1381,https://cpt.tcgcsv.com/L2L,2025-02-05T21:04:53.173,1,89/102,Uncommon,Supporter,0.0,Supporter,"You can play only one Supporter each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.",You may use this card only if you have more Prize cards left than your opponent.  Search your deck for any 2 cards and put them into your hand.  Shuffle your deck afterward.,,,,0.36,0.88,2.47,1.36,,Normal,,,
90165,Unown,Unown,https://tcgplayer-cdn.tcgplayer.com/product/90165_200w.jpg,3,1381,https://cpt.tcgcsv.com/k5L,2023-12-13T14:00:50.747,1,51/102,Uncommon,Psychic,50.0,Basic,"CURE - Once during your turn, when you put Unown from your hand onto your Bench, remove all Special Conditions from your Active Pokemon.  (Poke-POWER)",[P] Hidden Power (10),Px2,,1.0,0.3,0.45,1.25,0.67,,Normal,,,
90303,Venomoth,Venomoth,https://tcgplayer-cdn.tcgplayer.com/product/90303_200w.jpg,3,1381,https://cpt.tcgcsv.com/58L,2023-12-12T19:23:59.09,1,11/102,Holo Rare,Grass,80.0,Stage 1,"Poison Moth Wind - Once during your turn (before your attack), you may flip a coin.  If heads, your opponent's Active Pokemon is now Poisoned.  If tails, your Active Pokemon is now Poisoned.  This power can't be used if Venomoth is affected by a Special Condition.  (Poke-POWER)","[1G] Stun Spore (30) Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",Rx2,,1.0,1.78,4.5,6.46,3.81,,Holofoil,,,
90309,Venonat,Venonat,https://tcgplayer-cdn.tcgplayer.com/product/90309_200w.jpg,3,1381,https://cpt.tcgcsv.com/c8L,2025-02-05T21:04:53.243,1,81/102,Common,Grass,50.0,Basic,,[G] Leech Life (10) Remove from Venonat the number of damage counters equal to the damage you did to the Defending Pokemon.,Rx2,,1.0,0.1,0.26,1.39,0.26,,Normal,[2] Tackle (20),,
90365,Victreebel,Victreebel,https://tcgplayer-cdn.tcgplayer.com/product/90365_200w.jpg,3,1381,https://cpt.tcgcsv.com/k9L,2023-12-12T19:26:03.3,1,12/102,Holo Rare,Grass,110.0,Stage 2,"Tangling Tendrils - As long as Victreebel is your Active Pokemon, your opponent's Active Pokemon's Retreat Cost is 2 more.  (Poke-BODY)",[1G] Acidic Drain (30) The Defending Pokemon is now Burned and Poisoned.  Remove 3 damage counters from Victreebel.,Rx2,,2.0,2.24,3.61,5.46,2.81,,Holofoil,,,
90400,Volbeat,Volbeat,https://tcgplayer-cdn.tcgplayer.com/product/90400_200w.jpg,3,1381,https://cpt.tcgcsv.com/0bL,2025-11-11T04:13:29.3,1,82/102,Common,Grass,70.0,Basic,,"[G] Illumisile - If you don't have Illumise in play, this attack does nothing.  Choose 1 of your opponent's Benched Pokemon.  This attack does 30 damage to that Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.)",Rx2,,1.0,0.12,0.29,1.49,0.31,0.23,Normal,[2G] Firefly Light (30) The Defending Pokemon is now Burned and Confused.,,
90422,Voltorb,Voltorb,https://tcgplayer-cdn.tcgplayer.com/product/90422_200w.jpg,3,1381,https://cpt.tcgcsv.com/sbL,2025-02-05T21:04:53.297,1,83/102,Common,Lightning,40.0,Basic,,"[L] Magnetic Bomb (20+) Flip a coin.  If heads, this attack does 20 damage plus 10 more damage.  If tails, Voltorb does 10 damage to itself.",Fx2,M-20,1.0,0.11,0.31,5.0,0.28,0.18,Normal,,,
90455,Wailmer,Wailmer,https://tcgplayer-cdn.tcgplayer.com/product/90455_200w.jpg,3,1381,https://cpt.tcgcsv.com/7cL,2023-12-13T14:05:38.987,1,52/102,Uncommon,Water,90.0,Basic,,[2W] Double Attack - Choose 2 of your opponent's Pokemon.  This attack does 20 damage to each of them.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,,3.0,0.15,0.38,1.53,0.37,,Normal,[3W] Surf (50),,
90461,Wailord,Wailord,https://tcgplayer-cdn.tcgplayer.com/product/90461_200w.jpg,3,1381,https://cpt.tcgcsv.com/fcL,2023-12-12T19:55:04.55,1,31/102,Rare,Water,180.0,Stage 1,,"[2] Underwater Dive - Flip 2 coins.  For each heads, remove 3 damage counters from Wailord.",Lx2,,4.0,1.15,1.7,2.25,1.67,,Normal,"[1WWW] Swallow Up (50+) Before doing damage, count the remaining HP of the Defending Pokemon and Wailord.  If the Defending Pokemon has fewer remaining HP than Wailord, this attack does 50 damage plus 50 more damage.",,
90555,Weepinbell,Weepinbell,https://tcgplayer-cdn.tcgplayer.com/product/90555_200w.jpg,3,1381,https://cpt.tcgcsv.com/7fL,2023-12-13T14:10:09.607,1,53/102,Uncommon,Grass,80.0,Stage 1,,[1] Poisonpowder - The Defending Pokemon is now Poisoned.,Rx2,,1.0,0.19,0.35,1.51,0.35,,Normal,"[1G] Corrode Target (10) Flip a coin.  If heads, look at your opponent's hand, choose 1 card, and discard it.",,
90688,Yanma,Yanma,https://tcgplayer-cdn.tcgplayer.com/product/90688_200w.jpg,3,1381,https://cpt.tcgcsv.com/NhL,2025-02-05T21:04:53.343,1,84/102,Common,Grass,50.0,Basic,"Free Flight - If Yanma has no Energy attached to it, Yanma's Retreat cost is 0.  (Poke-BODY)",[1G] Dive (20),Lx2,F-20,1.0,0.05,0.27,2.29,0.3,,Normal,,,
90693,Yanmega,Yanmega,https://tcgplayer-cdn.tcgplayer.com/product/90693_200w.jpg,3,1381,https://cpt.tcgcsv.com/ThL,2025-02-05T21:04:53.39,1,54/102,Uncommon,Grass,90.0,Stage 1,,[G] Shoot Through (20) Does 10 damage to 1 of your opponent's Benched Pokemon.  (Don't apply Weakness and Resistance for Benched Pokemon.),Lx2,F-20,1.0,0.12,0.35,1.49,0.3,,Normal,[2G] U-turn (50) Switch Yanmega with 1 of your Benched Pokemon.,,
90694,Yanmega (Prime),Yanmega Prime,https://tcgplayer-cdn.tcgplayer.com/product/90694_200w.jpg,3,1381,https://cpt.tcgcsv.com/VhL,2025-12-11T03:33:35.02,1,98/102,Ultra Rare,Grass,110.0,Stage 1,"<b>PokeBODY — Insight </b>
<br>If you have the same number of cards in your hand as your opponent, the attack cost of each of Yanmega's attacks is 0.","[1G] Linear Attack
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",Lx2,F-20,0.0,14.46,18.5,27.34,17.43,,Holofoil,"[1GG] Sonicboom (70) 
<br>This attack's damage isn't affected by Weakness or Resistance.",,
98534,Triumphant Booster Pack,Triumphant Booster Pack,https://tcgplayer-cdn.tcgplayer.com/product/98534_200w.jpg,3,1381,https://cpt.tcgcsv.com/JqP,2017-07-22T17:01:17.057,1,,,,,,,,,,,450.0,450.0,450.0,349.99,,Normal,,,
98535,Triumphant Booster Box,Triumphant Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/98535_200w.jpg,3,1381,https://cpt.tcgcsv.com/KqP,2015-05-06T13:34:56.023,1,,,,,,,,,,,,,,,,,,,
276387,Celebi - 3/102 (Non-Holo Movie Exclusive),Celebi 3 102 Non Holo Movie Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/276387_200w.jpg,3,1381,https://cpt.tcgcsv.com/Mzd3,2022-06-17T15:49:33.653,1,3/102,Promo,Psychic,70.0,Basic,,"[P] Future Sight 
<br>Look at the top 5 cards of either player's deck and put them back on top of that player's deck in any order.",Px2,,1.0,,,,,,,"[1G] Leaf Bind (30) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
83450,Absol,Absol,https://tcgplayer-cdn.tcgplayer.com/product/83450_200w.jpg,3,1377,https://cpt.tcgcsv.com/0pH,2022-11-17T20:59:18.253,1,96/95,Secret Rare,Darkness,70.0,Basic,,"[2] Quick Attack (10+) 
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",F,,1.0,150.0,150.0,150.0,161.65,,Holofoil,"[1DD] Feint Attack 
<br>Choose 1 of your opponent's Pokemon.  This attack does 30 damage to that Pokemon.  This attack's damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
83565,Aqua Energy,Aqua Energy,https://tcgplayer-cdn.tcgplayer.com/product/83565_200w.jpg,3,1377,https://cpt.tcgcsv.com/krH,2024-04-01T21:21:07.207,1,86/95,Uncommon,Special Multi Energy,,,"Aqua Energy can be attached only to a Pokemon with Team Aqua in its name.  Aqua Energy provides Water and Darkness Energy but provides 2 Energy at a time.  <em>(Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em> At the end of your turn, discard Aqua Energy.",,,,,1.39,2.25,3.82,3.14,,Normal,,,
83612,Archie,Archie,https://tcgplayer-cdn.tcgplayer.com/product/83612_200w.jpg,3,1377,https://cpt.tcgcsv.com/gsH,2024-04-01T21:21:07.6,1,71/95,Uncommon,Trainer - Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em><br>
Search your deck for a Pokemon with Team Aqua in its name and put it onto your Bench.  Shuffle your deck afterward.  Treat the new Benched Pokemon as a Basic Pokemon.  If it is a Stage 2 Pokemon, put 2 damage counters on that Pokemon.",,,,,3.0,3.82,4.83,3.52,,Normal,,,
83912,Blaziken ex,Blaziken ex,https://tcgplayer-cdn.tcgplayer.com/product/83912_200w.jpg,3,1377,https://cpt.tcgcsv.com/gBH,2024-04-01T21:21:03.937,1,89/95,Ultra Rare,Fire,150.0,Stage 2,,"[1R] Blaze Kick (30+) 
<br>Flip a coin.  If heads, this attack does 30 damage plus 20 more damage.  If tails, this attack does 30 damage and the Defending Pokemon is now Burned.",PW,,2.0,120.0,172.5,500.0,183.34,,Holofoil,"[2RR] Volcanic Ash
<br>Discard 2 Fire Energy attached to Blaziken ex and then choose 1 of your opponent's Pokemon.  This attack does 100 damage to that Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",,
84028,Bulbasaur,Bulbasaur,https://tcgplayer-cdn.tcgplayer.com/product/84028_200w.jpg,3,1377,https://cpt.tcgcsv.com/BDH,2025-12-01T23:50:46.307,1,39/95,Common,Grass,50.0,Basic,,"[1] Growth
<br>Attach a Grass Energy card from your hand to Bulbasaur.",R,,1.0,7.0,14.92,29.98,14.83,,Normal,[G] Razor Leaf (10),,
84457,Cradily ex,Cradily ex,https://tcgplayer-cdn.tcgplayer.com/product/84457_200w.jpg,3,1377,https://cpt.tcgcsv.com/9PH,2024-04-01T21:21:05.04,1,90/95,Ultra Rare,Grass,150.0,Stage 2,"<strong>Poké-BODY</strong> — Primal Vibes <br>
As long as Cradily ex is your Active Pokemon, your opponent can't play a Pokemon from his or her hand to evolve his or her Active Pokemon.","[2] Eerie Light (30) 
<br>The Defending Pokemon is now Confused.",RW,,2.0,75.0,75.99,82.5,87.49,,Holofoil,"[2GG] Acidic Poison (60) 
<br>The Defending Pokemon is now Poisoned and Burned.",,
84530,Cubone,Cubone,https://tcgplayer-cdn.tcgplayer.com/product/84530_200w.jpg,3,1377,https://cpt.tcgcsv.com/DQH,2024-04-01T21:20:59.193,1,40/95,Common,Fighting,50.0,Basic,,"[F] Bone Attack (20) 
<br>Flip a coin.  If tails, this attack does nothing.",G,,1.0,6.3,6.3,6.3,3.97,,Normal,,,
84895,Double Rainbow Energy,Double Rainbow Energy,https://tcgplayer-cdn.tcgplayer.com/product/84895_200w.jpg,3,1377,https://cpt.tcgcsv.com/WZH,2024-04-01T21:21:07.307,1,88/95,Rare,Special Rainbow Energy,,,"Double Rainbow Energy can be attached only to an Evolved Pokemon (excluding Pokemon-ex).  While in play, Double Rainbow Energy provides every type of Energy but provides 2 Energy at a time.  <em>(Doesn't count as a basic Energy when not in play and has no effect other than providing Energy.) </em>Damage done to your opponent's Pokemon by the Pokemon Double Rainbow Energy is attached to is reduced by 10<em> (after applying Weakness and Resistance).</em>  <br>
When the Pokemon Double Rainbow Energy is attached to is no longer an Evolved Pokemon, discard Double Rainbow Energy.",,,,,5.61,7.63,9.3,6.91,,Normal,,,
84985,Dual Ball,Dual Ball,https://tcgplayer-cdn.tcgplayer.com/product/84985_200w.jpg,3,1377,https://cpt.tcgcsv.com/K_H,2024-04-01T21:21:05.343,1,72/95,Uncommon,Trainer - Item,,,"Flip 2 coins.  For each heads, search your deck for a Basic Pokemon card, show it to your opponent, and put it into your hand.  Shuffle your deck afterward.",,,,,0.66,1.11,3.49,1.57,,Normal,,,
85278,Entei ex,Entei ex,https://tcgplayer-cdn.tcgplayer.com/product/85278_200w.jpg,3,1377,https://cpt.tcgcsv.com/B7J,2024-04-01T21:21:04.093,1,91/95,Ultra Rare,Fire,100.0,Basic,,"[R] Searing Flame (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Burned.",W,,2.0,132.81,159.99,175.75,270.0,,Holofoil,"[1RR] Bright Flame (90) 
<br>Discard 2 Energy attached to Entei ex.",,
86314,Jigglypuff,Jigglypuff,https://tcgplayer-cdn.tcgplayer.com/product/86314_200w.jpg,3,1377,https://cpt.tcgcsv.com/jxJ,2025-12-01T23:51:22.98,1,41/95,Common,Colorless,50.0,Basic,,"[1] Doubleslap (10x) 
<br>Flip 2 coins.  This attack does 10 damage times the number of heads.",F,,1.0,2.75,4.45,24.99,4.37,,Normal,"[2] Rest 
<br>Remove all Special Conditions and 3 damage counters from Jigglypuff <i>(all if there are less than 3)</i>.  Jigglypuff is now Asleep.",,
86324,Jirachi,Jirachi,https://tcgplayer-cdn.tcgplayer.com/product/86324_200w.jpg,3,1377,https://cpt.tcgcsv.com/vxJ,2024-04-01T21:21:06.86,1,97/95,Secret Rare,Psychic,50.0,Basic,,"[P] Hypnoblast (10) 
<br>The Defending Pokemon is now Asleep.",P,,1.0,150.0,185.44,229.99,92.04,,Holofoil,"[2] Swift (20) 
<br>This attacks damage isn't affected by Weakness, Resistance, Poke-Powers, Poke-Bodies or any other effects on the Defending Pokemon.",,
87039,Magma Energy,Magma Energy,https://tcgplayer-cdn.tcgplayer.com/product/87039_200w.jpg,3,1377,https://cpt.tcgcsv.com/PQJ,2024-04-01T21:21:07.39,1,87/95,Uncommon,Special Multi Energy,,,"Magma Energy can be attached only to a Pokemon with Team Magma in its name.  Magma Energy provides Fighting and Darkness Energy but provides 2 Energy at a time.  <em>(Doesn't count as a basic Energy card when not in play and has no effect other than providing Energy.)</em> At the end of your turn, discard Magma Energy.",,,,,5.23,9.66,11.0,9.27,,Normal,,,
87270,Maxie,Maxie,https://tcgplayer-cdn.tcgplayer.com/product/87270_200w.jpg,3,1377,https://cpt.tcgcsv.com/qWJ,2024-04-01T21:21:07.68,1,73/95,Uncommon,Trainer - Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em><br>
Search your hand or discard pile for a Pokemon with Team Magma in its name and put it onto your Bench.  Treat the new Benched Pokemon as a Basic Pokemon.  If it is a Stage 2 Pokemon, put 2 damage counters on that Pokemon.",,,,,3.64,4.0,11.49,3.87,,Normal,,,
87316,Meowth,Meowth,https://tcgplayer-cdn.tcgplayer.com/product/87316_200w.jpg,3,1377,https://cpt.tcgcsv.com/lXJ,2022-11-17T20:04:28.33,1,42/95,Common,Colorless,50.0,Basic,,"[1] Plunder (10) 
<br>Before doing damage, discard all Trainer cards attached to the Defending Pokemon <i>(before they affect the damage).</i>",F,,1.0,1.75,2.25,4.19,2.5,,Normal,[2] Scratch (20),,
88077,Pikachu,Pikachu,https://tcgplayer-cdn.tcgplayer.com/product/88077_200w.jpg,3,1377,https://cpt.tcgcsv.com/zfK,2024-04-01T21:21:05.71,1,43/95,Common,Lightning,50.0,Basic,,"[1] Agility 
<br>Flip a coin.  If heads, prevent all effects of an attack, including damage, done to Pikachu during your opponent's next turn.",F,,1.0,8.5,11.46,18.95,8.47,,Normal,"[1L] Thundershock (20) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",,
88436,Psyduck,Psyduck,https://tcgplayer-cdn.tcgplayer.com/product/88436_200w.jpg,3,1377,https://cpt.tcgcsv.com/LnK,2024-04-01T21:21:08.657,1,44/95,Common,Water,40.0,Basic,,"[W] Bubble (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",L,,1.0,18.49,41.0,75.0,15.18,,Normal,"[P] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",,
88506,Raichu,Raichu,https://tcgplayer-cdn.tcgplayer.com/product/88506_200w.jpg,3,1377,https://cpt.tcgcsv.com/8qK,2024-04-01T21:21:05.837,1,13/95,Rare,Lightning,80.0,Stage 1,,"[1L] Spark (20) 
<br>Does 10 damage to 2 of your opponent's Benched Pokemon (1 if there is only 1).  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",F,,1.0,4.49,5.59,7.78,7.89,,Normal,"[1LL] Kerzap (40+) 
<br>Flip a coin.  If heads, this attack does 40 damage plus 40 more damage to the Defending Pokemon and discard all Lightning Energy cards attached to Raichu.",,
88540,Raikou ex,Raikou ex,https://tcgplayer-cdn.tcgplayer.com/product/88540_200w.jpg,3,1377,https://cpt.tcgcsv.com/QqK,2024-04-01T21:21:05.92,1,92/95,Ultra Rare,Lightning,100.0,Basic,,"[L] Dazzle Blast (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",F,,2.0,59.99,59.99,59.99,119.18,,Holofoil,"[1LL] Lightning Tackle (70) 
<br>Flip a coin.  If tails, Raikou ex does 20 damage to itself.",,
88954,Sceptile ex,Sceptile ex,https://tcgplayer-cdn.tcgplayer.com/product/88954_200w.jpg,3,1377,https://cpt.tcgcsv.com/6CK,2024-04-01T21:21:05.127,1,93/95,Ultra Rare,Grass,150.0,Stage 2,,"[1] Green Heal 
<br>Remove 4 damage counters from each of your Pokemon that has Grass Energy attached.  If that Pokemon has less than 4 damage counters, remove all of them.",GR,W,2.0,194.44,228.36,499.99,218.5,,Holofoil,"[2G] Poison Ring (40) 
<br>The Defending Pokemon is now Poisoned.  The Defending Pokemon can't retreat until the end of your opponent's next turn.","[3GG] Slashing Strike (100) 
<br>Sceptile ex can't use Slashing Strike during your next turn.",
89326,Slowpoke,Slowpoke,https://tcgplayer-cdn.tcgplayer.com/product/89326_200w.jpg,3,1377,https://cpt.tcgcsv.com/xLK,2024-04-01T21:21:06.957,1,45/95,Common,Psychic,50.0,Basic,,"[P] Amnesia 
<br>Choose 1 of the Defending Pokemon's attacks.  That Pokemon can't use that attack during your opponent's next turn.",P,,1.0,4.0,6.44,7.99,5.14,,Normal,"[2] Tail Strike (10+)
<br>Flip a coin.  If heads, this attack does 10 damage plus 10 more damage.",,
89488,Squirtle,Squirtle,https://tcgplayer-cdn.tcgplayer.com/product/89488_200w.jpg,3,1377,https://cpt.tcgcsv.com/NPK,2024-04-01T21:21:08.75,1,46/95,Common,Water,50.0,Basic,"<strong>Poké-BODY</strong> — Shell Retreat<br>
As long as Squirtle has any Energy cards attached to it, damage done to Squirtle by an opponent's attack is reduced by 10 <em>(after applying Weakness and Resistance).</em>",[1] Tackle (10),L,,1.0,27.0,30.0,36.66,25.71,,Normal,,,
89578,Strength Charm,Strength Charm,https://tcgplayer-cdn.tcgplayer.com/product/89578_200w.jpg,3,1377,https://cpt.tcgcsv.com/BRK,2026-02-02T16:01:02.373,1,74/95,Uncommon,Trainer - Pokemon Tool,,,"<strong>Poké-BODY</strong> — Power Saver <br>
As long as the number of Pokemon in play <em>(both yours and your opponent's)</em> that has Team Magma in its name is 3 or less, Team Magma's Groudon can't attack.",,,,,0.95,1.17,29.99,1.65,29.99,Normal,,,
89611,Suicune ex,Suicune ex,https://tcgplayer-cdn.tcgplayer.com/product/89611_200w.jpg,3,1377,https://cpt.tcgcsv.com/fSK,2024-04-01T21:21:08.847,1,94/95,Ultra Rare,Water,100.0,Basic,,"[W] Energy Flip
<br>Choose 1 of your opponent's Benched Pokemon.  This attack does 10 damage to that Pokemon.  You may move any Energy card attached to that Pokemon to another of your opponent's Pokemon.  <i>(Don't apply Weakness and Resistance for Benched Pokemon.)</i>",L,,2.0,319.99,379.99,380.0,324.99,,Holofoil,"[1WW] Reverse Stream (50+) 
<br>You may return all basic Energy cards attached to Suicune ex to your hand.  If you do, this attack does 50 damage plus 10 more damage for each basic Energy card you returned.",,
89682,Swampert ex,Swampert ex,https://tcgplayer-cdn.tcgplayer.com/product/89682_200w.jpg,3,1377,https://cpt.tcgcsv.com/GTK,2024-04-01T21:20:59.337,1,95/95,Ultra Rare,Fighting,150.0,Stage 2,,"[1] Hyper Pump (20+) 
<br>Does 20 damage plus 20 more damage for each basic Energy attached to Swampert ex but not used to pay for this attack's Energy cost.  You can't add more than 80 damage in this way.",G,,3.0,175.0,213.0,400.0,191.86,,Holofoil,"[2W] Crushing Wave
<br>Choose 1 of your opponent's Pokemon.  This attack does 40 damage to that Pokemon.  After doing damage, flip a coin.  If heads, you opponent discards an Energy card, if any, attached to that Pokemon.  <i>(Don't apply Weakness and Resistance to Benched Pokemon.)</i>",,
89768,Team Aqua Ball,Team Aqua Ball,https://tcgplayer-cdn.tcgplayer.com/product/89768_200w.jpg,3,1377,https://cpt.tcgcsv.com/nWK,2024-04-01T21:21:05.397,1,75/95,Uncommon,Trainer - Item,,,"Flip a coin.  If heads, search your deck for a Pokemon that has Team Aqua in its name, show it to your opponent, and put it into your hand.  If tails, search your deck for a Basic Pokemon that has Team Aqua in its name, show it to your opponent and put into your hand.  Shuffle your deck afterward.",,,,,0.5,0.98,4.49,1.05,,Normal,,,
89769,Team Aqua Belt,Team Aqua Belt,https://tcgplayer-cdn.tcgplayer.com/product/89769_200w.jpg,3,1377,https://cpt.tcgcsv.com/pWK,2024-04-01T21:21:08.29,1,76/95,Uncommon,Trainer - Pokemon Tool,,,"<em>Attach Team Aqua Belt to 1 of your Pokémon with Team Aqua in its name that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card.</em><br>
At any time between turns, if the Pokemon Team Aqua Belt is attached to is your Active Pokemon, search your deck for a card that evolves from that Pokemon and put it on that Pokemon.  <em>(This counts as evolving that Pokemon.)</em> Shuffle your deck afterward, then discard Team Aqua Belt.",,,,,0.69,1.42,3.42,1.29,,Normal,,,
89770,Team Aqua Conspirator,Team Aqua Conspirator,https://tcgplayer-cdn.tcgplayer.com/product/89770_200w.jpg,3,1377,https://cpt.tcgcsv.com/qWK,2025-11-11T04:03:59.313,1,77/95,Uncommon,Trainer - Supporter,,,"<em>You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.</em><br>
Search your deck for up to 2 in any combination of Basic Pokemon with Team Aqua in its name and basic Energy cards, show them to your opponent, and put them into your hand.  Shuffle your deck afterward.",,,,,0.09,0.66,1.75,0.71,,Normal,,,
89771,Team Aqua Hideout,Team Aqua Hideout,https://tcgplayer-cdn.tcgplayer.com/product/89771_200w.jpg,3,1377,https://cpt.tcgcsv.com/rWK,2024-04-01T21:21:07.46,1,78/95,Uncommon,Trainer - Stadium,,,"This card stays in play when you play it.  Discard this card if another Stadium card comes into play.<br>
Each Pokemon that does not have Team Aqua in its name pays 1 more to retreat.",,,,,0.28,0.9,2.06,0.94,0.69,Normal,,,
89772,Team Aqua Schemer,Team Aqua Schemer,https://tcgplayer-cdn.tcgplayer.com/product/89772_200w.jpg,3,1377,https://cpt.tcgcsv.com/sWK,2024-04-01T21:21:07.823,1,69/95,Common,Trainer - Supporter,,,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokemon.  When your turn ends, discard this card.<br>
Discard any 1 Pokemon from your hand.  Then draw 3 cards.  If you discarded a Pokemon with Team Aqua in its name, draw 4 cards instead.","Discard any 1 Pokemon from your hand.  Then draw 3 cards.  If you discarded a Pokemon with Team Aqua in its name, draw 4 cards instead.",,,,0.05,0.38,1.75,0.37,,Normal,,,
89773,Team Aqua Technical Machine 01,Team Aqua Technical Machine 01,https://tcgplayer-cdn.tcgplayer.com/product/89773_200w.jpg,3,1377,https://cpt.tcgcsv.com/tWK,2024-04-01T21:21:08.087,1,79/95,Uncommon,Trainer - Technical Machine,,,"Attach this card to 1 of your Pokemon that has Team Aqua in its name.  That Pokemon may use this card's attack instead of its own.  At the end of your turn, discard Team Aqua Technical Machine 01.","[1] Miracle (10) 
<br>Choose 1 Special Condition.  The Defending Pokemon is now affected by that Special Condition.",,,,0.69,1.07,2.59,1.69,,Normal,,,
89774,Team Aqua's Cacnea - 24/95,Team Aquas Cacnea 24 95,https://tcgplayer-cdn.tcgplayer.com/product/89774_200w.jpg,3,1377,https://cpt.tcgcsv.com/vWK,2024-04-01T21:21:05.21,1,24/95,Uncommon,Grass,50.0,Basic,,"[1] Paralyzing Gaze
<br>Flip a coin.  If heads, the Defending Pokemon is now Paralyzed.",R,,1.0,1.75,2.2,3.31,2.22,,Normal,"[2] Pin Missile (10x) 
<br>Flip 4 coins.  This attack does 4 damage times the number of heads.",,
89775,Team Aqua's Cacturne,Team Aquas Cacturne,https://tcgplayer-cdn.tcgplayer.com/product/89775_200w.jpg,3,1377,https://cpt.tcgcsv.com/wWK,2024-04-01T21:20:58.58,1,1/95,Holo Rare,Grass Darkness,80.0,Stage 1,,"[D] Dark Bind (10) 
<br>You may discard a Darkness Energy card attached to Team Aqua's Cacturne.  If you do, the Defending Pokemon is now Paralyzed.",R,,2.0,17.83,23.0,29.95,22.34,,Holofoil,"[2G] Poison Barb (40) 
<br>The Defending Pokemon is now Poisoned.",,
89776,Team Aqua's Carvanha - 25/95,Team Aquas Carvanha 25 95,https://tcgplayer-cdn.tcgplayer.com/product/89776_200w.jpg,3,1377,https://cpt.tcgcsv.com/xWK,2024-04-01T21:21:08.93,1,25/95,Uncommon,Water,50.0,Basic,"<strong>Poké-BODY</strong> — Dark Lift <br>
If Team Aqua's Carvanha has any Darkness Energy attached to it, the Retreat Cost for Team Aqua's Carvanha is 0.","[2] Slow-Acting Poison (20) 
<br>At the end of your opponent's next turn, the Defending Pokemon is now Poisoned.",L,,1.0,0.74,1.0,7.97,1.17,,Normal,,,
89777,Team Aqua's Carvanha - 47/95,Team Aquas Carvanha 47 95,https://tcgplayer-cdn.tcgplayer.com/product/89777_200w.jpg,3,1377,https://cpt.tcgcsv.com/zWK,2024-04-01T21:21:09.387,1,47/95,Common,Water,40.0,Basic,,"[1] Confuse Ray (10) 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",L,,1.0,0.34,0.66,2.09,0.77,,Normal,"[1W] Poison Fang (10) 
<br>The Defending Pokemon is now Poisoned.",,
89778,Team Aqua's Carvanha - 48/95,Team Aquas Carvanha 48 95,https://tcgplayer-cdn.tcgplayer.com/product/89778_200w.jpg,3,1377,https://cpt.tcgcsv.com/BWK,2024-04-01T21:21:09.49,1,48/95,Common,Water,50.0,Basic,,[W] Wave Splash (10),L,,1.0,0.09,0.4,1.75,0.47,,Normal,[2] Razor Fin (20),,
89779,Team Aqua's Chinchou,Team Aquas Chinchou,https://tcgplayer-cdn.tcgplayer.com/product/89779_200w.jpg,3,1377,https://cpt.tcgcsv.com/CWK,2025-02-05T21:16:02.557,1,49/95,Common,Lightning,50.0,Basic,,"[1] Confuse Ray 
<br>Flip a coin.  If heads, the Defending Pokemon is now Confused.",F,M,1.0,0.08,0.39,2.4,0.39,,Normal,[1L] Wave Splash (20),,
