productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2
106524,Hypno (8),Hypno 8,https://tcgplayer-cdn.tcgplayer.com/product/106524_200w.jpg,3,630,https://cpt.tcgcsv.com/vDS,2022-11-18T16:06:31.19,1,08/62,Holo Rare,Psychic,90,Stage 1,,"[P] Prophecy
<br>Look at up to 3 cards from the top of either player's deck and rearrange them as you like.",P,,2,45.0,55.29,100.0,58.51,,1st Edition Holofoil,"[PPP] Dark Mind (30)
<br> If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>"
106524,Hypno (8),Hypno 8,https://tcgplayer-cdn.tcgplayer.com/product/106524_200w.jpg,3,630,https://cpt.tcgcsv.com/vDS,2022-11-18T16:06:31.19,1,08/62,Holo Rare,Psychic,90,Stage 1,,"[P] Prophecy
<br>Look at up to 3 cards from the top of either player's deck and rearrange them as you like.",P,,2,13.24,18.0,35.99,22.27,,Unlimited Holofoil,"[PPP] Dark Mind (30)
<br> If your opponent has any Benched Pokémon, choose 1 of them and this attack does 10 damage to it. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>"
106525,Kabutops (9),Kabutops 9,https://tcgplayer-cdn.tcgplayer.com/product/106525_200w.jpg,3,630,https://cpt.tcgcsv.com/wDS,2023-03-03T14:48:32.263,1,09/62,Holo Rare,Fighting,60,Stage 2,,[FF] Sharp Sickle (30),G,,1,74.0,92.5,115.99,75.91,,1st Edition Holofoil,"[FFFF] Absorb (40)
<br>Remove a number of damage counters from Kabutops equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (round up to the nearest 10). If Kabutops has fewer damage counters than that, remove all of them."
106525,Kabutops (9),Kabutops 9,https://tcgplayer-cdn.tcgplayer.com/product/106525_200w.jpg,3,630,https://cpt.tcgcsv.com/wDS,2023-03-03T14:48:32.263,1,09/62,Holo Rare,Fighting,60,Stage 2,,[FF] Sharp Sickle (30),G,,1,14.45,23.52,9999.0,27.09,49.99,Unlimited Holofoil,"[FFFF] Absorb (40)
<br>Remove a number of damage counters from Kabutops equal to half the damage done to the Defending Pokémon <em>(after applying Weakness and Resistance)</em> (round up to the nearest 10). If Kabutops has fewer damage counters than that, remove all of them."
106526,Aerodactyl (16),Aerodactyl 16,https://tcgplayer-cdn.tcgplayer.com/product/106526_200w.jpg,3,630,https://cpt.tcgcsv.com/xDS,2025-12-02T03:13:09.737,1,16/62,Rare,Fighting,60,Stage 1,"<strong>Pokémon Power: Prehistoric Power</strong> No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.",[3] Wing Attack (30),G,F-30,2,7.2,8.55,9999.0,12.71,,1st Edition,
106526,Aerodactyl (16),Aerodactyl 16,https://tcgplayer-cdn.tcgplayer.com/product/106526_200w.jpg,3,630,https://cpt.tcgcsv.com/xDS,2025-12-02T03:13:09.737,1,16/62,Rare,Fighting,60,Stage 1,"<strong>Pokémon Power: Prehistoric Power</strong> No more Evolution cards can be played. This power stops working while Aerodactyl is Asleep, Confused, or Paralyzed.",[3] Wing Attack (30),G,F-30,2,2.75,4.24,10.0,6.55,,Unlimited,
106527,Lapras (25),Lapras 25,https://tcgplayer-cdn.tcgplayer.com/product/106527_200w.jpg,3,630,https://cpt.tcgcsv.com/zDS,2025-12-02T03:42:19.47,1,25/62,Rare,Water,80,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",L,,2,7.68,19.99,9999.0,15.25,166.6,1st Edition,"[WW] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused."
106527,Lapras (25),Lapras 25,https://tcgplayer-cdn.tcgplayer.com/product/106527_200w.jpg,3,630,https://cpt.tcgcsv.com/zDS,2025-12-02T03:42:19.47,1,25/62,Rare,Water,80,Basic,,"[W] Water Gun (10+)
<br>Does 10 damage plus 10 more damage for each Water Energy attached to Lapras but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",L,,2,1.74,4.82,49.99,5.89,49.99,Unlimited,"[WW] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused."
106528,Magneton (26),Magneton 26,https://tcgplayer-cdn.tcgplayer.com/product/106528_200w.jpg,3,630,https://cpt.tcgcsv.com/BDS,2025-12-02T03:45:41.32,1,26/62,Rare,Lightning,80,Stage 1,,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,,2,4.0,5.75,11.61,11.94,,1st Edition,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself."
106528,Magneton (26),Magneton 26,https://tcgplayer-cdn.tcgplayer.com/product/106528_200w.jpg,3,630,https://cpt.tcgcsv.com/BDS,2025-12-02T03:45:41.32,1,26/62,Rare,Lightning,80,Stage 1,,"[1L] Sonicboom (20)
<br>Don't apply Weakness and Resistance for this attack. <em>(Any other effects that would happen after applying Weakness and Resistance still happen.)</em>",F,,2,1.5,4.3,46.8,4.57,46.8,Unlimited,"[LLLL] Selfdestruct (100)
<br>Does 20 damage to each Pokémon on each player's Bench. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Magneton does 100 damage to itself."
106529,Moltres (27),Moltres 27,https://tcgplayer-cdn.tcgplayer.com/product/106529_200w.jpg,3,630,https://cpt.tcgcsv.com/CDS,2025-12-02T03:46:38.35,1,27/62,Rare,Fire,70,Basic,,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,F-30,2,13.46,18.0,34.99,23.54,,1st Edition,"[RRRR] Dive Bomb (80)
<br>Flip a coin. If tails, this attack does nothing."
106529,Moltres (27),Moltres 27,https://tcgplayer-cdn.tcgplayer.com/product/106529_200w.jpg,3,630,https://cpt.tcgcsv.com/CDS,2025-12-02T03:46:38.35,1,27/62,Rare,Fire,70,Basic,,"[R] Wildfire
<br>You may discard any number of Fire Energy cards attached to Moltres when you use this attack. If you do, discard that many cards from the top of your opponent's deck.",,F-30,2,4.96,6.79,24.99,8.6,,Unlimited,"[RRRR] Dive Bomb (80)
<br>Flip a coin. If tails, this attack does nothing."
106530,Muk (28),Muk 28,https://tcgplayer-cdn.tcgplayer.com/product/106530_200w.jpg,3,630,https://cpt.tcgcsv.com/DDS,2024-10-17T04:44:58.42,1,28/62,Rare,Grass,70,Stage 1,"<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gasses. This power stops working while Muk is Asleep, Confused, or Paralyzed.","[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,,2,6.0,12.78,17.99,10.94,,1st Edition,
106530,Muk (28),Muk 28,https://tcgplayer-cdn.tcgplayer.com/product/106530_200w.jpg,3,630,https://cpt.tcgcsv.com/DDS,2024-10-17T04:44:58.42,1,28/62,Rare,Grass,70,Stage 1,"<strong>Pokémon Power: Toxic Gas</strong> Ignore all Pokémon Powers other than Toxic Gasses. This power stops working while Muk is Asleep, Confused, or Paralyzed.","[GGG] Sludge (30)
<br>Flip a coin. If heads, the Defending Pokémon is now Poisoned.",P,,2,2.0,3.5,9999.0,4.26,,Unlimited,
106531,Raichu (29),Raichu 29,https://tcgplayer-cdn.tcgplayer.com/product/106531_200w.jpg,3,630,https://cpt.tcgcsv.com/FDS,2025-12-02T03:48:49.923,1,29/62,Rare,Lightning,90,Stage 1,,"[LLLL] Gigashock (30)
<br>Choose 3 of your opponent's Benched Pokémon and this attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em> If your opponent has fewer than 3 Benched Pokémon, do the damage to each of them.",F,,1,11.0,13.0,24.99,14.68,,1st Edition,
106531,Raichu (29),Raichu 29,https://tcgplayer-cdn.tcgplayer.com/product/106531_200w.jpg,3,630,https://cpt.tcgcsv.com/FDS,2025-12-02T03:48:49.923,1,29/62,Rare,Lightning,90,Stage 1,,"[LLLL] Gigashock (30)
<br>Choose 3 of your opponent's Benched Pokémon and this attack does 10 damage to each of them. <em>(Don't apply Weakness and Resistance for Benched Pokemon.)</em> If your opponent has fewer than 3 Benched Pokémon, do the damage to each of them.",F,,1,2.6,4.5,29.99,6.98,29.99,Unlimited,
106532,Zapdos (30),Zapdos 30,https://tcgplayer-cdn.tcgplayer.com/product/106532_200w.jpg,3,630,https://cpt.tcgcsv.com/GDS,2022-11-18T16:36:00.157,1,30/62,Rare,Lightning,80,Basic,,"[LLLL] Thunderstorm (40)
<br>For each of your opponent's Benched Pokémon, flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Then, Zapdos does 10 damage time the number of tails to itself.",,F-30,2,13.49,19.0,49.99,20.01,,1st Edition,
106532,Zapdos (30),Zapdos 30,https://tcgplayer-cdn.tcgplayer.com/product/106532_200w.jpg,3,630,https://cpt.tcgcsv.com/GDS,2022-11-18T16:36:00.157,1,30/62,Rare,Lightning,80,Basic,,"[LLLL] Thunderstorm (40)
<br>For each of your opponent's Benched Pokémon, flip a coin. If heads, this attack does 20 damage to that Pokémon. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em> Then, Zapdos does 10 damage time the number of tails to itself.",,F-30,2,3.76,5.02,9999.0,6.82,,Unlimited,
107600,Pokemon Fossil [Unlimited Edition] Booster Box,Pokemon Fossil Unlimited Edition Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/107600_200w.jpg,3,630,https://cpt.tcgcsv.com/03T,2021-07-02T22:00:50.573,1,,,,,,,,,,,,,,,,,
107601,Pokemon Fossil [1st Edition] Booster Box,Pokemon Fossil 1st Edition Booster Box,https://tcgplayer-cdn.tcgplayer.com/product/107601_200w.jpg,3,630,https://cpt.tcgcsv.com/23T,2021-07-02T21:54:24.37,1,,,,,,,,,,,,,,,,,
107607,"Fossil Theme Deck - ""BodyGuard""",Fossil Theme Deck BodyGuard,https://tcgplayer-cdn.tcgplayer.com/product/107607_200w.jpg,3,630,https://cpt.tcgcsv.com/93T,2021-07-02T21:49:26.107,1,,,,,,,,,,,139.99,235.0,355.99,131.26,,Normal,
107608,"Fossil Theme Deck - ""LockDown""",Fossil Theme Deck LockDown,https://tcgplayer-cdn.tcgplayer.com/product/107608_200w.jpg,3,630,https://cpt.tcgcsv.com/b3T,2021-07-02T21:42:08.923,1,,,,,,,,,,,169.99,238.06,341.99,174.92,,Normal,
138133,Fossil Booster Pack [1st Edition],Fossil Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138133_200w.jpg,3,630,https://cpt.tcgcsv.com/Hg72,2017-07-22T16:10:24.19,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Fossil set.,,,,,475.0,502.99,800.0,443.36,,Normal,
138134,Fossil Booster Pack [Unlimited Edition],Fossil Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138134_200w.jpg,3,630,https://cpt.tcgcsv.com/Jg72,2017-07-22T16:10:42.977,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Fossil set.,,,,,265.0,305.0,600.0,249.44,,Normal,
