productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extCardText,extAttack1,extWeakness,extResistance,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extAttack2,extAttack3,extUPC
89253,Skiploom,Skiploom,https://tcgplayer-cdn.tcgplayer.com/product/89253_200w.jpg,3,1389,https://cpt.tcgcsv.com/5KK,2023-07-13T16:07:15.93,1,52/64,Common,Grass,60,Stage 1,,[1] Hop (20),R,F-30,2,0.2,0.62,501.5,0.73,,Unlimited,"[G] Mysterious Powder (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",,
89336,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89336_200w.jpg,3,1389,https://cpt.tcgcsv.com/LLK,2025-11-22T03:39:57.24,1,53/64,Common,Fire,50,Basic,,[R] Flare (10),W,,2,0.85,1.26,3.99,1.22,,1st Edition,"[RR] Magma Ring (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,
89336,Slugma,Slugma,https://tcgplayer-cdn.tcgplayer.com/product/89336_200w.jpg,3,1389,https://cpt.tcgcsv.com/LLK,2025-11-22T03:39:57.24,1,53/64,Common,Fire,50,Basic,,[R] Flare (10),W,,2,0.25,0.48,501.5,0.48,,Unlimited,"[RR] Magma Ring (20)
<br>The Defending Pokémon can't retreat during your opponent's next turn.",,
89359,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89359_200w.jpg,3,1389,https://cpt.tcgcsv.com/cMK,2025-01-31T19:12:46.53,1,54/64,Common,Psychic,30,Basic,"<em>If this Baby Pokémon is your Active Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>","[1] Psykiss
<br>Flip a coin. If heads, choose a Special Energy card attached to 1 of your opponent's Pokémon. Your opponent shuffles that card into his or her deck.",,,,1.0,1.87,29.98,1.85,29.98,1st Edition,,,
89359,Smoochum,Smoochum,https://tcgplayer-cdn.tcgplayer.com/product/89359_200w.jpg,3,1389,https://cpt.tcgcsv.com/cMK,2025-01-31T19:12:46.53,1,54/64,Common,Psychic,30,Basic,"<em>If this Baby Pokémon is your Active Pokémon and your opponent announces an attack, your opponent flips a coin (before doing anything else). If tails, your opponent's turn ends.</em>","[1] Psykiss
<br>Flip a coin. If heads, choose a Special Energy card attached to 1 of your opponent's Pokémon. Your opponent shuffles that card into his or her deck.",,,,0.4,1.02,501.5,1.23,,Unlimited,,,
89366,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89366_200w.jpg,3,1389,https://cpt.tcgcsv.com/lMK,2025-11-22T03:40:43.797,1,24/64,Rare,Darkness,60,Basic,,"[D] Swipe
<br>
Flip a coin. If heads, discard all Trainer cards attached to your opponent's Pokémon.",,P-30,,4.94,7.18,8.69,7.88,,1st Edition,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",,
89366,Sneasel,Sneasel,https://tcgplayer-cdn.tcgplayer.com/product/89366_200w.jpg,3,1389,https://cpt.tcgcsv.com/lMK,2025-11-22T03:40:43.797,1,24/64,Rare,Darkness,60,Basic,,"[D] Swipe
<br>
Flip a coin. If heads, discard all Trainer cards attached to your opponent's Pokémon.",,P-30,,3.68,5.75,99.87,6.03,99.87,Unlimited,"[2] Quick Attack (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 20 more damage.",,
89411,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89411_200w.jpg,3,1389,https://cpt.tcgcsv.com/fNK,2025-11-22T03:41:27.74,1,55/64,Common,Colorless,50,Basic,,[1] Bite (10),F,P-30,1,1.15,1.82,3.99,1.91,,1st Edition,"[2] Raging Headbutt (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 damage times the number of damage counters on Snubbull. If tails, this attack does 10 damage.",,
89411,Snubbull,Snubbull,https://tcgplayer-cdn.tcgplayer.com/product/89411_200w.jpg,3,1389,https://cpt.tcgcsv.com/fNK,2025-11-22T03:41:27.74,1,55/64,Common,Colorless,50,Basic,,[1] Bite (10),F,P-30,1,0.25,0.55,5.75,0.6,,Unlimited,"[2] Raging Headbutt (10+)
<br>Flip a coin. If heads, this attack does 10 damage plus 10 damage times the number of damage counters on Snubbull. If tails, this attack does 10 damage.",,
89500,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89500_200w.jpg,3,1389,https://cpt.tcgcsv.com/0QK,2025-11-22T03:42:02.743,1,38/64,Uncommon,Colorless,60,Basic,,"[1] Terrorize
<br>If the Defending Pokémon is a Basic, choose 1 of its attacks. That Pokémon can't use that attack during your opponent's next turn.",F,P-30,1,1.0,1.69,4.99,1.59,,1st Edition,"[3] Overhead Toss (30)
<br>If you have any Benched Pokémon, flip a coin. If tails, this attack does 10 damage to 1 of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89500,Stantler,Stantler,https://tcgplayer-cdn.tcgplayer.com/product/89500_200w.jpg,3,1389,https://cpt.tcgcsv.com/0QK,2025-11-22T03:42:02.743,1,38/64,Uncommon,Colorless,60,Basic,,"[1] Terrorize
<br>If the Defending Pokémon is a Basic, choose 1 of its attacks. That Pokémon can't use that attack during your opponent's next turn.",F,P-30,1,0.31,0.79,1.99,0.87,,Unlimited,"[3] Overhead Toss (30)
<br>If you have any Benched Pokémon, flip a coin. If tails, this attack does 10 damage to 1 of them. <em>(Don't apply Weakness and Resistance for Benched Pokémon.)</em>",,
89527,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89527_200w.jpg,3,1389,https://cpt.tcgcsv.com/zQK,2022-11-27T19:39:45.84,1,25/64,Rare,Psychic,70,Stage 1,,"[W] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1,3.25,7.62,9.57,8.89,,1st Edition,"[1PP] Core Stream
<br>Choose an Energy type other than Colorless. This attack does 20 damage to each of your opponent's Pokémon with any Energy cards of that type attached to it. Don't apply Weakness and Resistance.",,
89527,Starmie,Starmie,https://tcgplayer-cdn.tcgplayer.com/product/89527_200w.jpg,3,1389,https://cpt.tcgcsv.com/zQK,2022-11-27T19:39:45.84,1,25/64,Rare,Psychic,70,Stage 1,,"[W] Confuse Ray (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",P,,1,2.5,3.1,5.19,4.38,,Unlimited,"[1PP] Core Stream
<br>Choose an Energy type other than Colorless. This attack does 20 damage to each of your opponent's Pokémon with any Energy cards of that type attached to it. Don't apply Weakness and Resistance.",,
89542,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89542_200w.jpg,3,1389,https://cpt.tcgcsv.com/SQK,2025-02-05T21:03:43.437,1,56/64,Common,Water,40,Basic,,[1] Tackle (10),L,,1,0.75,1.5,4.99,1.41,,1st Edition,"[W] Bubblebeam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89542,Staryu,Staryu,https://tcgplayer-cdn.tcgplayer.com/product/89542_200w.jpg,3,1389,https://cpt.tcgcsv.com/SQK,2025-02-05T21:03:43.437,1,56/64,Common,Water,40,Basic,,[1] Tackle (10),L,,1,0.25,0.5,3.0,0.51,,Unlimited,"[W] Bubblebeam (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",,
89590,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89590_200w.jpg,3,1389,https://cpt.tcgcsv.com/QRK,2023-07-27T17:12:26.06,1,26/64,Rare,Fighting,60,Basic,"<strong>Pokémon Power: Mimic</strong> As long as Sudowoodo is your Active Pokémon, it copies all of the Defending Pokémon's attacks, including their costs. This power can't be used if Sudowoodo is Asleep, Confused, or Paralyzed.","[2] Slam (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",W,,3,9.76,11.95,14.08,13.55,,1st Edition,,,
89590,Sudowoodo,Sudowoodo,https://tcgplayer-cdn.tcgplayer.com/product/89590_200w.jpg,3,1389,https://cpt.tcgcsv.com/QRK,2023-07-27T17:12:26.06,1,26/64,Rare,Fighting,60,Basic,"<strong>Pokémon Power: Mimic</strong> As long as Sudowoodo is your Active Pokémon, it copies all of the Defending Pokémon's attacks, including their costs. This power can't be used if Sudowoodo is Asleep, Confused, or Paralyzed.","[2] Slam (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",W,,3,3.5,4.99,10.09,6.52,,Unlimited,,,
89597,Suicune (14),Suicune 14,https://tcgplayer-cdn.tcgplayer.com/product/89597_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZRK,2025-11-11T06:00:19.133,1,14/64,Holo Rare,Water,70,Basic,"<strong>Pokémon Power: Crystal Body</strong> Prevent all effects of your opponent's attacks, other than damage, done to Suicune. This power stops working while Suicune is Asleep, Confused, or Paralyzed.","[WWW] Aurora Wave (30)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Paralyzed. If only 1 is heads, the Defending Pokémon is now Asleep.",L,,1,400.0,460.7,9999.0,462.19,,1st Edition Holofoil,,,
89597,Suicune (14),Suicune 14,https://tcgplayer-cdn.tcgplayer.com/product/89597_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZRK,2025-11-11T06:00:19.133,1,14/64,Holo Rare,Water,70,Basic,"<strong>Pokémon Power: Crystal Body</strong> Prevent all effects of your opponent's attacks, other than damage, done to Suicune. This power stops working while Suicune is Asleep, Confused, or Paralyzed.","[WWW] Aurora Wave (30)
<br>Flip 2 coins. If both are heads, the Defending Pokémon is now Paralyzed. If only 1 is heads, the Defending Pokémon is now Asleep.",L,,1,99.99,114.11,9999.0,125.67,,Unlimited Holofoil,,,
89599,Suicune (27),Suicune 27,https://tcgplayer-cdn.tcgplayer.com/product/89599_200w.jpg,3,1389,https://cpt.tcgcsv.com/_RK,2022-11-27T19:45:17.78,1,27/64,Rare,Water,60,Basic,"<strong>Pokémon Power: Legendary Body</strong> As long as Suicune is your Active Pokémon, Suicune and Energy cards attached to it aren't affected by effects from Trainer cards other than Stadium cards. As long as this power is active, discard any Trainer cards attached to Suicune. <em>(This power works even if Suicune is Asleep, Confused, or Paralyzed.)</em>","[WWW] Crystal Wave (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, this attack does 30 damage and, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)",L,,,34.0,45.61,62.99,43.44,,1st Edition,,,
89599,Suicune (27),Suicune 27,https://tcgplayer-cdn.tcgplayer.com/product/89599_200w.jpg,3,1389,https://cpt.tcgcsv.com/_RK,2022-11-27T19:45:17.78,1,27/64,Rare,Water,60,Basic,"<strong>Pokémon Power: Legendary Body</strong> As long as Suicune is your Active Pokémon, Suicune and Energy cards attached to it aren't affected by effects from Trainer cards other than Stadium cards. As long as this power is active, discard any Trainer cards attached to Suicune. <em>(This power works even if Suicune is Asleep, Confused, or Paralyzed.)</em>","[WWW] Crystal Wave (30+)
<br>Flip a coin. If heads, this attack does 30 damage plus 10 more damage. If tails, this attack does 30 damage and, if your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.)",L,,,16.99,21.0,39.0,17.27,,Unlimited,,,
89697,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89697_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZTK,2025-11-22T03:46:58.53,1,57/64,Common,Fighting,40,Basic,,[1] Tackle (10),G,L-30,1,1.0,1.53,4.99,1.53,2.2,1st Edition,"[1F] Take Down (30)
<br>Swinub does 10 damage to itself.",,
89697,Swinub,Swinub,https://tcgplayer-cdn.tcgplayer.com/product/89697_200w.jpg,3,1389,https://cpt.tcgcsv.com/ZTK,2025-11-22T03:46:58.53,1,57/64,Common,Fighting,40,Basic,,[1] Tackle (10),G,L-30,1,0.2,0.49,4.99,0.48,,Unlimited,"[1F] Take Down (30)
<br>Swinub does 10 damage to itself.",,
90199,Unown [B],Unown B,https://tcgplayer-cdn.tcgplayer.com/product/90199_200w.jpg,3,1389,https://cpt.tcgcsv.com/_5L,2025-11-22T03:44:03.177,1,39/64,Uncommon,Psychic,50,Basic,"<strong>Pokémon Power: [Bear]</strong> Once during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon with Unown in its name to Unown [B]. This power can't be used if Unown [B] has 10 HP left. This power can be used even if Unown [B] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1,1.89,4.35,19.99,2.64,,1st Edition,,,
90199,Unown [B],Unown B,https://tcgplayer-cdn.tcgplayer.com/product/90199_200w.jpg,3,1389,https://cpt.tcgcsv.com/_5L,2025-11-22T03:44:03.177,1,39/64,Uncommon,Psychic,50,Basic,"<strong>Pokémon Power: [Bear]</strong> Once during your turn <em>(before your attack)</em>, you may move 1 damage counter from 1 of your Pokémon with Unown in its name to Unown [B]. This power can't be used if Unown [B] has 10 HP left. This power can be used even if Unown [B] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1,0.75,1.25,29.99,1.48,27.99,Unlimited,,,
90217,Unown [K],Unown K,https://tcgplayer-cdn.tcgplayer.com/product/90217_200w.jpg,3,1389,https://cpt.tcgcsv.com/m6L,2025-11-22T03:45:13.71,1,58/64,Common,Psychic,40,Basic,"<strong>Pokémon Power: [Keep]</strong> Your opponent's attacks, Pokémon Powers, and Trainer cards can't discard Energy cards from your Pokémon with Unown in their names. <em>(Any other effects still happen.)</em>",[P] Hidden Power (10),P,,1,1.13,1.99,3.99,1.92,,1st Edition,,,
90217,Unown [K],Unown K,https://tcgplayer-cdn.tcgplayer.com/product/90217_200w.jpg,3,1389,https://cpt.tcgcsv.com/m6L,2025-11-22T03:45:13.71,1,58/64,Common,Psychic,40,Basic,"<strong>Pokémon Power: [Keep]</strong> Your opponent's attacks, Pokémon Powers, and Trainer cards can't discard Energy cards from your Pokémon with Unown in their names. <em>(Any other effects still happen.)</em>",[P] Hidden Power (10),P,,1,0.25,0.55,4.99,0.57,0.48,Unlimited,,,
90244,Unown [Y],Unown Y,https://tcgplayer-cdn.tcgplayer.com/product/90244_200w.jpg,3,1389,https://cpt.tcgcsv.com/V6L,2025-11-22T03:45:45.287,1,40/64,Uncommon,Psychic,40,Basic,"<strong>Pokémon Power: [Yield]</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Pokémon with Unown in its name. Shuffle your deck afterward. This power can be used even if Unown [Y] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1,2.23,2.99,5.99,2.77,,1st Edition,,,
90244,Unown [Y],Unown Y,https://tcgplayer-cdn.tcgplayer.com/product/90244_200w.jpg,3,1389,https://cpt.tcgcsv.com/V6L,2025-11-22T03:45:45.287,1,40/64,Uncommon,Psychic,40,Basic,"<strong>Pokémon Power: [Yield]</strong> Once during your turn <em>(before your attack)</em>, you may flip a coin. If heads, search your deck for a Psychic Energy card and attach it to 1 of your Pokémon with Unown in its name. Shuffle your deck afterward. This power can be used even if Unown [Y] is Asleep, Confused, or Paralyzed.",[P] Hidden Power (10),P,,1,0.75,1.41,90.0,1.97,29.99,Unlimited,,,
90766,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90766_200w.jpg,3,1389,https://cpt.tcgcsv.com/lkL,2025-02-05T21:03:43.547,1,59/64,Common,Grass,40,Basic,,[1] Bite (10),P,F-30,,1.1,1.49,3.0,1.49,,1st Edition,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.",,
90766,Zubat,Zubat,https://tcgplayer-cdn.tcgplayer.com/product/90766_200w.jpg,3,1389,https://cpt.tcgcsv.com/lkL,2025-02-05T21:03:43.547,1,59/64,Common,Grass,40,Basic,,[1] Bite (10),P,F-30,,0.2,0.49,23.0,0.5,,Unlimited,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.",,
138145,Neo Revelation Booster Pack [1st Edition],Neo Revelation Booster Pack 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/138145_200w.jpg,3,1389,https://cpt.tcgcsv.com/Wg72,2017-07-22T16:19:25.193,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Revelation set.,,,,,,,,,,,,,
138146,Neo Revelation Booster Pack [Unlimited Edition],Neo Revelation Booster Pack Unlimited Edition,https://tcgplayer-cdn.tcgplayer.com/product/138146_200w.jpg,3,1389,https://cpt.tcgcsv.com/Xg72,2017-07-22T16:19:30,1,,,,,,This booster pack contains 11 cards for Wizards of the Coast printed Neo Revelation set.,,,,,700.0,700.0,700.0,,,Normal,,,
634445,Neo Revelation Booster Box [1st Edition],Neo Revelation Booster Box 1st Edition,https://tcgplayer-cdn.tcgplayer.com/product/634445_200w.jpg,3,1389,https://cpt.tcgcsv.com/WN57,2025-05-29T18:04:23.283,1,,,,,,"THE LEGEND AWAKENS
From beneath a fire-ravaged tower, three ancient and powerful Pokémon emerge. The journey of worldwide adventure continues with the revelation of these legendary Pokémon.
This display box contains
 36 booster packs, each with 11 game cards",,,,,,,,,,,,,076930885635
